subjectId,randCondNum,validationRadio,subjectValidation1,expTime_min,minRespTime_sec,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,val0(7510),val1(disdain),val2(jealousy),val3(AF25HAS),val4(steal),val5(pia2_D_a2_C),val6(pia2_D_a2_C),Excluded,Notes
cda72ee608134169d57e61e189ef75924ca617e41cc7b0fe205e49e9,2,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,14.45706667,31.531,-1,-1,2,1,male,English,n/a,I understood all of them.,n/a,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
dfcad9dfefaeba19b06b0edbab3978d3d5272e76db1f3c7c58c25a52,16,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_D],0,9.236083333,11.251,-1,-1,-2,-3,male,english,,,,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_D,null,0,
80f211138899a68b4cf69d8d353ceb6229c26e5afe714c35f9aaa3a3,101,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,31.22055,43.192,-1,-1,-1,-1,female,English,No,I understood them all. I am familiar with them all  but least familiar with fury I guess.,None. It all worked well.,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
c4497b9552c7f152b8218df1b2366fdd34235451cdf5f258446003f6,103,[7510  disdain  jealousy  AF25HAS  NR  pia2_C_a2_C],0,9.06115,12.888,0,-1,1,1,male,English,No,Yes,No,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,NR,pia2_C_a2_C,null,0,
4be60238bacd59a3ea58fdb5d16c2ae1881a0596b5dcd5b25644aa4c,30,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_D],0,17.4903,18.545,-1,-1,-3,-3,male,English,No,Yes  all familiar,No,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,split,pia2_C_a2_D,null,0,
7793bcfab2700e1efec3ef9def8cb94f18ad3e4619a9abfdf7bdcff6,38,[7510  satisfaction  jealousy  AF25HAS  NR  pia2_D_a2_C],0,23.63583333,23.624,-1,0,3,2,female,,no,joy,,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,satisfaction,,,NR,,null,0,
1e3b52d47e98f86ddddba6332d7ef648ecb2c04f0d361fc8444e1cb1,77,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,39.84131667,58.146,1,-1,1,-2,male,English,I did not recognize anything from this HIT.,I understood all of the labels.  I took more time thinking about the emotion label Respect than the other ones because it was less obvious to me what the contestant would feel for that aspect. ,no,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
72a542d6ef659040fa1ff791f59c12e3fad238bcc3fe23c4a3402459,142,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_D],0,13.07645,29.333,-1,-1,-2,-3,male,english,no,yes,no,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_D,null,0,
3e461e3265b975a5e3316366ac6aa0a3748b7aefae8b1a6078738bc5,20,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,16.95476667,24.527,-1,-1,-2,-2,female,English,no,yes,no,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
0afd38666f9caf0bbeda45aa27d685cd2869bc1d081a1c2dbdbe12a3,32,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,32.33675,80.108,-1,-1,-2,-3,female,English,no,I understood all emotion labels  but I would say devastation is one I am the least familiar with as I don-t think I have ever felt that emotion.,no,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
3274942487f95614424331417f17b94dd1a818c5ff04052be63677ba,136,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,14.8297,27.863,-1,-1,-2,-3,female,English,No.,Yes  and I am familiar with them all.,Fun hit and well paid! Thank you!,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
4d7ee444cca2281cf88da797d35559bf30c1dd2814d4fef13174bb83,12,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,42.3586,26.552,-1,-1,-2,-3,,English,No,Yes,n/a,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
7fa07a5f13fc0c78a449f894ed86d506a06e2fff524983a072295025,8,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,21.05773333,27.322,1,1,2,2,male,english,no,contempt,none,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
2f86c3b99021f7952735c07bf967d8288fbfb623fb9a87a72489131d,153,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,28.04208333,35.407,-1,1,-3,3,male,English,I recognized the host  who used to be a comedian in the UK ,I would say PRIDE is the odd one out but I actually liked most of the words which described the emotions perfectly  for me at least! I am familiar with ALL the words.,I really enjoyed working on this  thank you for the opportunity!,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
c24df0d04c8a7d4bfcb0dd8e974ebe97669c078dfbea0a055b450e45,42,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,9.504616667,19.28,-1,-1,-2,-1,male,English,N/A,yes,,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
d9d0770cafe70b1e9ea3b569ce247c68589c84c3f711d8739e1d2cd6,67,[76230  disdain  respect  AF25HAS  split  pia2_C_a2_C],0,16.2922,33.172,0,-1,-2,-3,male,English,no,yes,no,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,76230,,respect,,split,pia2_C_a2_C,null,0,
c24d4a93d5aaf6e95f78143b350d4a37beeaa2b0d6c5c203ec291889,69,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,17.56206667,35.729,1,-1,2,-3,male,English,Did not recognize and of the images or videos.,Yes  all emotional labels were understood and easy to decipher.,Very interesting and fun HIT. Have not done anything similar. Wish more were like it.,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
0cf5f8902d08b77d74ae444c06924641abd04ec51171ee3c8db919c9,55,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C],0,14.11836667,22.956,-1,-1,-2,-2,male,English,No,I understood all the emotions,Have 1 demo or example contestant review before the actual 9 graded ones. ,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,satisfaction,,,,pia2_C_a2_C,null,0,
082e59c3dd1b82124894beec9063cfc02a63c7d66397c7d832f376d0,54,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,23.77691667,17.984,1,0,-1,1,female,english,no,yes,the video took awhile to load,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
c890ac53bc54de5660fee8fbf8937191f8f6eadef4d116e80401286a,90,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,46.63716667,23.475,-1,-1,-3,-3,male,English,No,I understood all of the emotions.,,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
0ec59d96f7a6565dcf609717487f48a73b5bed3e8ebe2fec21ab89cd,131,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_D],0,9.0902,9.531,1,-1,3,-3,male,English,No,Yes,No,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,split,pia2_C_a2_D,null,0,
d80f364ca2c370c34113d1a4e94ebd009653af97c9456384f903838e,74,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,19.09215,41.641,-1,-1,-1,-1,male,English,No,yes. I was familiar with all of the labels. I would say I-m least familiar with sympathy,no,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
a037d3500940949e310fac91c3e9fdd5b78afd207c2dd9d79a1e65a8,52,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,16.55451667,34.603,-1,-1,-3,-3,female,English,no,yes,Thank you for the opportunity,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
93620cb5e684523da9eb5b664e7cc107ebe21877c44efe6c0c191f2d,146,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,14.62318333,33.447,0,0,-1,1,male,english,no,yes,,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
9dfa12bb0cca12f13e8893b96182c2b0d76ddf367679aa5c1720baea,1,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,18.7484,36.507,-1,-1,-1,-2,male,English,No,I understood them all,None,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
8a6a889d9b39c79a3cdc98188e7aa72cbc8786cafdd1a7ac07b3edae,3,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,29.5066,56.963,0,1,-1,1,female,English,No,I understood and am familiar with the listed emotions. ,No,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
91b8fa6ef127870905493b51f9423f82de319a809c558a3d7883936d,74,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,14.16803333,25.441,0,0,2,2,female,English,no,yes  familiar with all,no,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
76f69d2cadb2bac74508f515c65925fa3c5a28be42b74219a1fc7849,6,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,15.00268333,31.695,1,-1,-1,-3,male,english,no,yes,,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
335076c63c3d8abc5350a6fedc3578ca491b45af662498cb480eaace,53,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_D],0,17.70546667,25.086,1,-1,3,-3,male,English,didn-t recognize any.,I understood everything.,No comments.,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,split,pia2_C_a2_D,null,0,
5af46a46de4672daf3c167ec5961bba10aea7161a99db697267e712d,104,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,15.57033333,28.38,1,1,1,1,female,english,no,yes i understood the emotions,no comments. good hit ,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
d55945f4407ca0c241030128a29f7fa90db85f72046747440a6506a0,36,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,17.37095,39.279,0,-1,1,-2,female,english,no,familiar with all of them,thank you,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
e4e5a4e078d698c64cae75e3c3fbb76783a02985fc1d082207f2beee,131,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,16.45358333,30.386,-1,1,-2,-2,female,Engliish,no,yes,It was fun ,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
bae35b06d495d813c6779f87f76910d854eb022db7e26dcd4dac5189,78,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,22.38821667,34.386,1,0,1,1,male,English,No.,yes. i was familiar with all of them.,was a fun hit.,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
ee789b67fa86b0edd5a6d6f51f39ea17201b1ab54d08a5184b577a45,85,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_D],0,-279.4941333,-17943.995,1,1,3,3,male,English Language ,non,non,,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_D,null,0,
60c22b3572a0d250e1a097c71e449d849555c55d76e47531d4cd7345,103,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_D],0,13.15648333,25.705,0,1,1,1,male,English,no,they-re all familiar ,None,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_D,null,0,
bc51d36f2f33fd1d905d64e6f1595b36f7a3c2956cfbdc6917e61071,149,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,25.58621667,48.507,-1,-1,-1,-1,female,English,no,I understood the emotions. The least familiar would be fury and devastation.,Very interesting study. Thanks.,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
dc0e29042a07b2d3d8bd3ee365b4c3e04f603d5287c4019a806c7d52,4,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,34.11345,44.804,1,1,1,3,male,English,Did not recognize the video or images.,I am familiar with all of them.,This hit was really fun.,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
76f48cf4097d6776ab9da6bbb875338e4fbdafc4715920381c09da47,109,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_C],0,20.23405,15.274,1,1,3,3,male,,No,The most is Joy pride and respect the least would be envy,,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,satisfaction,,,,,null,0,
e297721453259d8ff97d7c9aca5cdf6a939eb87d1741bf90af5fcddb,154,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,20.84085,29.855,1,-1,3,-1,,English,Not specifically  but I am familiar with the game show. I-ve never seen a full episode.,Yes  the emotions were clear.,This was fun  thank you! I really wanted to see the outcome of the training video.,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
3008d713530f93ef5137d573fd445514d14135c31f9de5cbb2d3c509,33,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,62.1513,31.214,-1,-1,-1,-2,female,English,No,Yes,Not at this time,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
cae4b6eb4f2f6326765d9312d01047d57ea191035acd0438f704f62e,41,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C],1,25.26285,35.358,1,-1,-1,-3,male,English,no,yes,took way too long to load,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,,null,0,
deda99fbb423c84d34462dd5b74c37e1f265a9acabb385e46418e21f,72,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C],0,53.93635,38.892,-1,-1,-2,-1,male,English,No,I understood them all very well.,Interesting HIT. Thanks.,10.3,3DA79LNS5AV44QEJ9ZN2IXACNRV3TZ,,,,,,pia2_C_a2_C,null,0,
b5fa5289acd87be310baf75a9353e26398f7fab6b4e30588b741603c,40,[7510  appreciation  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,11.70531667,22.232,1,-1,3,-3,,English,,,,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,appreciation,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
544ea58423473ad06f08a510211855d8229319848c78e34854260401,130,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,12.40611667,30.258,-1,-1,-3,-3,male,english,no,yes,good hit,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
81ac140b15086de36af5ac707df2cd28b40b91a4dd405993eb2e3430,79,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,12.18265,23.142,-1,-1,-3,-3,male,English,No,Yes,This was a fun hit.,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
e0ff73e92270d8d184ca3241d5ccf59044c04b41be333ff2fbe81c16,20,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.09473333,25.484,-1,-1,-2,-2,male,English,no,Devastation,none,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
d395171731e9e03528d062fb2481f488eaf81aa6010baa60a5b2a3f9,87,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,14.7045,33.033,1,1,-1,2,male,english,no,yes,interesting,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,,0,
e1d6bf1d6ef118eace715b8401cbf854788ed38601527a8e61b65cde,139,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,14.81578333,8.718,1,-1,3,-3,male,english,no,yes  contempt,no,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
536ccf6d300ba872919e9d1962e92d4dfd8edd175b5615efb4d4b537,23,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,16.18455,34.477,1,-1,-2,-2,male,English,no,I am familiar with all of them. ,It was a fun hit and was very fair as far as the reward vs the amount of time. Thank you for treating turk workers like we aren-t slaves. ,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
9ad8a75c634337ee3c7f185e864466b26a6b8b0b1caa8787db84b376,12,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,15.79816667,31.663,-1,-1,-1,-3,,,no,yes all were understood.  Respect would be the least familiar.,,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,,0,
76756c40de3b4388a0f765aac1f98bfd49be730abe653f8050ffa196,65,[12246  satisfaction  respect  AF25HAS  steal  pia2_C_a2_D  pia2_C_a2_C],0,15.80658333,13.987,0,1,3,3,male,English,,,,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,12246,satisfaction,respect,,,pia2_C_a2_D,pia2_C_a2_C,0,
db229d9d62cb84625d3336378cc773ed0a57c3c70cac8e0374e74fb8,146,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,15.9496,23.145,-1,-1,2,1,male,english,no,leave familiar with fury,this was fun!,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
56209785cfc389caff3b38751bc90cc42eeaa2dbaf0a2e41a6af8a2a,72,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,18.10473333,42.79,1,1,1,-1,female,English,No,I understood all of the emotion labels but was least familiar with contempt,,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
565ad95c65df97c7e8f106bd3e73b8dcb22778bb690d0da0995287f7,38,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,16.69738333,39.098,0,-1,1,-1,male,English,No.,Yes.,No.,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
d87fdd69260437648392b5fdfbec2a24916578a26af1d12d81d70e3d,5,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,21.7979,44.7,1,1,2,2,male,English,No,I understood all the different emotions clearly. I was least familiar with pride,,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
d281590358633c8e286f45d01b38f3fb7a239aa97e16a3f8e5430a92,36,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,18.98795,32.611,-1,-1,-2,-1,male,English,No.,I understood them all & was very familiar with them all.,No.,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,pia2_C_a2_C,0,
e040f89f2034883514950a3d5bfd8629c7839fc76e8ef727bc6fc045,127,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,14.29875,20.138,1,1,3,3,female,English,no,yes,Thanks!,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
1f33d8e1d7692eb25ab4bac6f767063e39c15ee5744f75da1513b673,159,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,12.1909,24.752,1,1,2,3,male,english,no,i understand them all,no,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
1ff16161cbb6a1543c41fef8feedbbd46b2d69b28178a13c5280a887,158,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,24.60325,42.828,-1,-1,-3,-3,female,english,no  never seen them before,yes I understood all the emotion labels,It was interesting to complete. If everyone was kind and did the right thing  they wouldn-t have a show.,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,,0,
f76d3d066ba2eda1ab56425d1f3db2708413a0206ca9a3ce709fed4a,25,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,14.73076667,27.908,0,-1,-1,-2,female,english,,contempt,,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
b6428e9294bab8f3a39aacfd0ba2f1ec2def290139262aa925f65cee,103,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,18.15428333,37.669,-1,1,-2,3,female,english,no,yes understood. familiar with all,this hit was much fun and very interesting  thanks.,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
5cb6340ed7d04b4fa4cc153da39055debdca30ebff6a25441a17afe2,129,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,25.72471667,65.245,-1,-1,-2,-2,female,English,no,I understood all emotion labels. I-m least familiar with confusion.,interesting - thanks,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
0f8ab651df1366af9870fa4a5b51d5545b4aa16dc783d046eed5bb63,53,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  NR],0,19.76103333,40.284,0,-1,2,-3,male,English,no,yes,none,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,NR,0,
57aa0042196363ffbae3241e0676b88d02d5d005545823db804ab58f,139,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.33235,17.387,1,1,3,3,female,english,no,yes,no,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
96f9ee739fa5c7f106f612afc3a46fb8f59399ebcdaab300d440fc11,125,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,27.84558333,47.353,-1,-1,1,-2,male,English,I did not.,I understood all of them  the one I am least familiar with would be contempt.,None,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
6d079abef5d449712aa379c795ec347d274b3a81af8366e3571ce737,107,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,22.59375,26.23,-1,-1,-1,-1,male,English,No i did not,Sympathy,No,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
f7743240d74dfb7ffbc5f331a91b0da1a8aaa9bd2d9305603d926de6,26,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,14.80603333,26.641,-1,-1,-1,-1,male,English,No  I didn-t,I was familiar with all of these.,This was interesting  thank you,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
270ce31485ac0410d55a678f55a145dfeab6a28ef48d4f0e7562ab10,86,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,24.00493333,33.952,0,0,-1,-1,male,English,I-ve seen clips of this game show once or twice before  though I-m not very familiar with it.,I understand all of them pretty well.  If I had to pick one I think using \Devastation\ as an emotion was the least normal seeming to me.,Not in particular  everything went as expected and seemed to work fine.,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
2d49662b297d646cd316f73f3f7ac94ac031ed13ba02c594f6a4af58,28,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,33.86408333,78.197,1,1,2,3,male,English,No,I understood all the emotions,it was a interesting Fun HIT,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
9c1be62585d557ccf7cf69a16571d3c94300403a684bbdf222459be4,60,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,27.16056667,26.717,-1,-1,-1,-2,male,english,no,good with all,no,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
0658ed00bed6e47a90eef52ee9fd8b890ac39d736458930dc44a3c7f,3,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,33.73621667,82.939,0,-1,1,-3,male,English,No,I understood all the labels. Disgust was a little vague. I took to mean disgust for the other person and the situation  but it could mean self-disgust.,This was a fun one!,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
62b93024229b123019b797ec731255daafef229ea16602ea9fe3ff54,124,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,34.71648333,35.52,1,-1,-3,-3,male,romanian,I don-t recognize ,confusion,very interesting study !,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
d6b5d138856440350483f680d1045bf10fb9fd5a321db4be2ed7fcd9,113,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,16.06951667,11.355,1,-1,3,-3,female,English,No,NONE,I judged based on the face  not on the result  thanks!,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
2fcea96a923bc157d7fb401604a14e76b1f7df45afa4a1035eb84664,137,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,36.54963333,31.782,-1,-1,-1,-1,female,English,no,yes,No,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,pia2_C_a2_C,0,
0f9cffb37bd76c6ff0ec72b397b739721b4a1a775f82b7bc13dc6e20,138,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,21.27931667,44.525,-1,-1,-2,-3,male,English,No,Yes for the most part. Contempt would be the one I am least familiar with.,Interesting hit. Thank you.,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,pia2_C_a2_C,0,
a3a91a0954149ef2d64e000e14537d3e541b142431a064edb5028ae2,62,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,25.57208333,48.062,0,-1,2,-1,female,English,No,Yes,,10.4,3X0EMNLXEQPQO7NVCSKOWI1YP8HPVR,,,,,,,,0,
