subjectId,randCondNum,validationRadio,subjectValidation1,expTime,minRespTime,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,Excluded,Notes
e381874a4eedcfa5b2435fc1437cb10d269ad1ab00919c5ef12a8e36,28,[7510 disdain jealousy AF25HAS steal],1,19.73755,47.877,-1,1,-1,2,male,English,No,Yes,No  I do not,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
f36ff9bf9a15efdc5017fa95b2ea50a45d56d99c8d32237cc8acc1a2,29,[7510 disdain jealousy AF25HAS steal],1,19.78825,27.649,-1,-1,2,2,male,English,No,Yes,Thank you!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
b989abe17dd40b4e737ef37ea3484fc0bb9b16b238a46cbebe83c8ee,48,[7510 disdain jealousy AF25HAS steal],1,19.90653333,36.971,0,-1,2,-1,male,English.,No  I did not.,Yes  I did.,None  thanks for the interesting and different HIT.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
b1b3945ff558de37e68fa088ddf625c1fd8f430f270af179d3fe9012,44,[7510 disdain jealousy AF25HAS steal],1,19.97986667,53.262,-1,0,-1,1,female,English,no,yes  I am familiar with all of the emotions. I guess I-m least familiar with contempt.,It was a fun HIT.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
f9801b2160361ada7f0ec74411308d0c4da74ddcb084324962819be2,42,[7510 disdain jealousy AF25HAS steal],1,20.04018333,38.955,0,-1,-1,-2,female,English,No,I understood them all perfectly.,That was really different and fun - thanks!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
d7239bce83133b50fb0c5983ef66c68d6f04cd45e2efeb487a052330,67,[7510 disdain jealousy AF25HAS steal],1,20.00823333,42.704,-1,-1,-3,-3,male,English,No,I understood them,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
53a11ce687e0a6827ed6fac518ca51014491afb927e6f84306f49e77,64,[7510 disdain jealousy AF25HAS steal],1,20.61051667,35.8,-1,-1,-2,-1,female,English,No,Yes,No,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
a67c98ced3b3941f575ac3dfb6723688081f9ab3489ec40eaa4765dd,84,[7510 disdain jealousy AF25HAS split],0,17.34445,47.025,-1,-1,-2,-3,male,english,none,yes,it was enjoyable  thanks,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
9628cf078ce81c6ef38fdd50c6696241f4b17289ecce02143d9f3b82,92,[7510 disdain jealousy AF25HAS steal],1,16.1054,21.267,0,-1,-1,-1,female,English,No,Yes  least familiar with contempt,Fun study,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
6244806ba3563c3a9c486cca86532238f8b848c9b1650bc6b1adce5f,57,[7510 disdain jealousy AF25HAS steal],1,22.9922,24.795,-1,-1,-2,-2,male,English,No,Yes,Great,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
ce44d5c2d9e5b839bdb36f51fbc93da0e8c53eea38cca3b5e0283472,52,[7510 satisfaction jealousy AF25HAS split],0,9.824033333,26.132,0,-1,-2,-3,male,english,none,yes,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
f87ba8d89ff4173c09da3af59bdbcdd915c879a65193f1db91df6ba4,98,[7510 disdain jealousy AF25HAS steal],1,14.83853333,38.956,0,0,-1,1,female,English,,,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
bef8fc3c3e3d1ecdcd55a9fb13fef53ee1ffea96db207dbcb8c48aff,17,[7510  jealousy AF25HAS steal],0,9.1631,17.055,-1,-1,-3,-3,male,English,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
50294f6d7b50da89a6386a8d10c4859a051c85f5b24f9426a0b7e7e0,69,[7510 disdain jealousy AF25HAS steal],1,25.01818333,34.236,-1,-1,-2,-3,female,English,No,Yes,Fun hit!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
ff17b75b099512a064f309f4ddcc96949634ff38c6f2cde9348e4748,30,[7510 disdain jealousy AF25HAS steal],1,16.80048333,50.923,-1,-1,2,2,undefined,English,no,I understood them all,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
89b7f1e03052b7922ec201f2b7254fb97c25502c503b1fc3c966b86f,10,[7510 satisfaction jealousy AF25HAS steal],0,27.59523333,37.222,-1,1,-1,2,male,English,No,yes,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
25fe9fc17ea8410807c37a66d473be1b0eebd17c111d520cffc47c97,116,[7510 disdain jealousy AF25HAS steal],1,11.06673333,29.659,-1,-1,-3,-2,undefined,English,No,Yes  I understand all of them.,None  this was fun!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
006f41296a91e04bb9a88063784ca6160852df34e6b27cf417da85af,46,[7510 disdain jealousy AF25HAS steal],1,28.27278333,77.858,-1,-1,-2,-1,male,English ,No,Envy,Interesting  thanks and good luck with your work ,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
cf44c6c0bc4b05ef59847506b73952dc1f06d87a6b78b3bef9430980,120,[7510 satisfaction jealousy AF25HAS split],0,8.276583333,14.692,1,0,1,1,female,eng,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
d3be95f3279be8e62b5a27f3d87d86086c45221bd65ebfab86cea5d5,25,[76230 disdain jealousy AF25HAS steal],0,29.32496667,36.024,-1,-1,2,-1,female,English,no,yes I did,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
9ab5bb159067de9595c0fb97f671a5f5599a4ab6b95cc0957d43fce8,51,[7510 disdain jealousy AF25HAS steal],1,28.78098333,57.052,-1,-1,-2,-1,male,English,No,Yes  I was very familiar with all.,Greed is disgusting.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
7262712cf37f3de011a8062a536c5f9c2d7c7727a36a0badafe3ce3b,106,[7510 disdain jealousy AF25HAS steal],1,20.33401667,37.445,1,-1,-2,-3,female,English,no,yes,none--I-ve never heard of this game show.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
6a302713e68f7bcf76c50ec284362b16db6fa59d39830029810c9f34,107,[7510 disdain jealousy AF25HAS steal],1,21.64051667,32.214,-1,-1,-1,-1,female,English,Never saw any of them before.,Yes None were unfamiliar.,It amazes me that this show exists at all.  Amazes and horrifies.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
c053e596eaf7a5ba1ec1b03662e55c8267a3cfe62c4b490e45aa2f45,25,[76230 boredom apprehension AF25HAS split],0,6.7421,13.54,-1,1,-2,2,male,Englsih,no,joy,good,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
0611107ee082bd27bee5cba2f9e42c386618237e87854708c388417e,36,[7510 disdain jealousy AF25HAS split],0,15.89088333,33.194,-1,-1,-3,-3,male,english,no,yes,well done!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
a762e8152b87eb310ed5cd0f580f6d0d746d777e8749702376ece496,99,[7510 disdain jealousy AF25HAS split],0,25.86658333,22.356,1,-1,2,1,male,English,I do not. ,Yes I understood them all. ,Very interesting HIT. Thanks!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
9bb3fb4757a62c70375d5dd68780ffb68f4bd73fa08cd0591ea8d085,109,[7510 disdain jealousy AF25HAS steal],1,22.34235,19.125,1,-1,2,-3,male,english,none,all clear,God bless and good luck! Cool HIT,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
59c4ccd2315aa072eb9655ceaffa1e3b8b7a78bbcd531a4b08e44b2b,71,[76230 disdain jealousy AF25HAS steal],0,35.30921667,86.039,0,0,-1,-1,undefined,english,,,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
a5d8f2d0f91ade337c0561b49cb6060c7e4904c5a27b839a20394166,32,[7510 disdain jealousy AF25HAS steal],1,18.64038333,46.247,-1,-1,-2,-2,undefined,English,Did not recognize any.,I understood all and was familiar with all of them,I wanted to know the outcome of the video.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
801ac60f24005c4d35141da06a87f46fe59f5a394aafd00545b12710,105,[7510 disdain jealousy AF25HAS steal],1,26.71691667,27.989,-1,0,-2,-1,undefined,English,No  have not seen the video/images before.,Yes  understood the labels.,I wanted to see the result of the video.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
aa6ba54343ed6c6531b803de4d34b374d1d8784e825cdb28e0ebc4a4,58,[7510 disdain jealousy AF25HAS steal],1,21.6601,48.031,0,-1,2,-1,male,English,No,Yes,None. Thank you.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
ebbac6bde615ec7a283ba42406b01537ebf03b44784139cd76d87687,128,[7510 disdain jealousy AF25HAS steal],1,13.95048333,34.798,-1,-1,-3,-3,male,english,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
78c2e747e58dce2369a7387dfc663e0892f81a60bf5cb6e3a2bacc04,127,[7510 disdain jealousy AF25HAS split],0,15.00735,23.298,0,-1,2,-2,male,English,Nope,No  I knew them all.,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
b446c2d1039add78cb9d9050555bbbfac42c2d1f9ae69a4c269180b3,10,[7510 disdain jealousy AF25HAS steal],1,13.5909,29.291,-1,-1,-2,-2,female,English,no,yes,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
3210c78e383947b7c0f567de97ce32de9ce6861da184b641c063068a,124,[7510 disdain jealousy AF25HAS steal],1,18.23978333,36.363,-1,-1,-3,-3,male,english,no,yes,Thank you ,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
076ac7e6952b637100ed865b25e2bdabb8fd1d7edd7f231c528ea93c,113,[7510 disdain jealousy AF25HAS steal],1,27.86333333,43.4,-1,-1,-3,2,undefined,englsh,no,yes nine,fun survey,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
d76e6af1c1295f1684bcf72297519790ce513cf94e524c50d8b2f703,131,[7510 disdain jealousy AF25HAS split],0,14.78196667,26.25,1,-1,-3,-3,female,english,no,yes  I am familiar with all of them,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
b6a0cede3d7cbe5d7dbaef0e7da66a171217ac9465432ed50f0fede1,84,[7510 disdain jealousy AF25HAS split],0,21.75505,37.66,-1,-1,-2,-3,undefined,English,no,yes  equally familiar with all,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
841769985bd2a983ac0b4f4bdc488db5f7a6eae979aebd346bfb12d3,73,[7510 disdain jealousy AF25HAS steal],1,14.74905,28.068,1,-1,1,-2,male,English,Yeah  it-s that British gameshow with that video that went viral of the guy who flat out said he was going to steal  then ended up splitting,Yes,No nervous slider?,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,1,recognized gameshow
72aa8d87cee9e85a42390928ed5c2b47a6c5dc5cfa830e956663bf6b,70,[7510 disdain jealousy AF25HAS split],0,14.64176667,25.913,-1,-1,-3,-3,male,English,no,yes,None at all! Thank you!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
880c53f3aeba2d850fbdb2ff1f8526138be98109e4a5cc53bed9b17c,125,[7510 disdain jealousy AF25HAS steal],1,23.62565,36.241,-1,-1,-3,-3,male,English,No,Yes. I-m familiar with all of them.,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
b83ef42f5c524799a4ead7d5e11ca387cd186f92c361f64b6b0b9312,117,[7510 disdain jealousy AF25HAS split],0,31.94885,44.018,-1,1,-1,2,female,bulgarian,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
ca98b1e8449f196820cd9d49728063f1d6bd033820c4f66f8c9bf66c,5,[76230 disdain jealousy AF25HAS steal],0,15.90948333,18.003,-1,-1,1,2,female,English,No,Yes,Sorry for saying your HIT had problems earlier! Looks like the video loaded up okay after a lot of people stopped sending so many requests. Thank you!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
f1825e4c663916385e5d793fc1251e212732915ce78491aec51d9f4c,114,[7510 disdain jealousy AF25HAS steal],1,18.24708333,45.48,-1,1,-1,-1,male,english,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
acf52c0e546a02e9c53d31187d8cc54c54b06c33d9ba0f9c913d36c3,99,[7510 disdain jealousy AF25HAS steal],1,12.15391667,20.793,0,-1,1,-1,male,English.,No  I didn-t recongnize.,Yes.,No comments.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
91ff5c5e851f6958fd7a20b9a6ac6824f79dbc71371bfb2fac50cfab,119,[7510 disdain jealousy AF25HAS steal],1,37.01286667,46.801,1,-1,2,-3,male,,no,yes  contempt,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
3d1a613ca8560345ef2a8121b7baedf3ba54a970963019448075294b,127,[7510 disdain jealousy AF25HAS steal],1,15.7453,36.851,-1,1,-2,2,male,English,No,Yes,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
92c71f6c0faf77fc8bad7e966a3f5c71f43ce8c8a1d837be9873b3d7,131,[7510 disdain jealousy AF25HAS steal],1,17.79508333,37.818,1,-1,-1,-1,male,English,No,Yes,No,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
c64f2c2d27c28e5ab99faf61bc75a39028b25c259c2976a67e9302ea,37,[7510 boredom jealousy AF25HAS steal],0,10.0639,25.42,-1,-1,-1,-3,male,English,No,Yes,How did it end on that game?,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
4ad94a5add7f963e3e0dc6ae14c5637f12bb097063ef50dd9a0bc94e,70,[7510 disdain jealousy AF25HAS steal],1,11.45638333,20.75,-1,-1,-1,-3,male,English,No,Absolutely,It was fun!!! Thank you,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
2280b7f543ac52af5fab872841e96c7751b6f984e78dc5389a4e447e,3,[7510 disdain jealousy AF25HAS steal],1,13.8662,43.683,-1,-1,1,-1,male,English,No,Yes,No,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
14ade0ab1a22d541b3b872d973f313db6b95e769f31e484c6620c944,33,[7510 disdain jealousy AF25HAS steal],1,17.31495,31.322,1,1,1,1,male,english,no,yes,that was fun,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
8a792871b36b08877c993357a457cee3444c13f74abb33406e068f8d,71,[7510 disdain jealousy AF25HAS steal],1,16.39776667,36.646,-1,-1,-1,-3,female,English,No,Yes. Contempt,No,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
b42df9e2094566c70f34aa12c1884cc5e587cc9cbc0cac2a24279375,123,[7510 disdain jealousy AF25HAS steal],1,11.40148333,22.213,0,-1,-1,-1,undefined,English,No,Yes  Non,Thank you!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
bb5c76e1e36c966c12940fe7b6279cb62969c40e1e237b11bac2cb19,100,[7510 disdain jealousy AF25HAS split],0,9.3674,19.849,1,-1,2,-1,male,english,no,yes,no,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
d27aa50a508ba3a4646070d19517b9637d17f5a28539161febc7580a,86,[7510 disdain jealousy AF25HAS steal],1,11.25045,24.538,1,-1,2,-3,female,none,no,yes,none,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
9362cf32acccc36a977cf9d91bb897bdd94fbd8047bfa71f392b8021,122,[7510 disdain jealousy AF25HAS steal],1,11.30063333,25.705,-1,-1,-1,-3,female,english,no,yes,I would like to know if they split or steal at the end of that clip!,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
9bfd297ad240dbc5fb2b09c3b3644d9eb00a1349f820f6ef29113ccc,88,[7510 disdain jealousy AF25HAS steal],1,18.27916667,30.438,1,-1,2,-2,male,English,no,Yes I-m familiar with them all,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
1b3ae2933c387419f622ff9cbb0ce9ac8afc83570b5c1f1d2265a4be,131,[7510 disdain jealousy AF25HAS steal],1,46.4463,28.096,0,-1,1,-2,male,English,no,yes  familiar with all of them,I would like to know if this show is real or not.,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
275f5c7dd15861c1adf315bc5e7a6becab6b42bbd4b6dda36e73d586,87,[7510 disdain jealousy AF25HAS steal],1,22.36478333,40.677,-1,1,-2,2,female,english,no,yes  least familiar with contempt,,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
81b5f92b133b96daf4479c29d8cb72bf9c440d0f7b26005275cf17ad,104,[7510 disdain jealousy AF25HAS steal],1,16.31113333,41.198,-1,-1,1,-1,female,english,no,yes  none,none,7.12,31GN6YMHLQS0GO3SUJTEDPPMUP2SWH,0,
7aa83809b1d5f76910aedad5c6e55c8f0d3eee97444e383eaaec9d55,11,[7510 disdain jealousy AF25HAS steal],1,10.13718333,26.678,-1,-1,-1,-1,female,English ,no,All were very clear ,,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
200c9472ba554268475972919d5cc27bfc1e226e5cc417bcaaa07e1b,37,[7510 disdain jealousy AF25HAS steal],1,9.631416667,18.687,1,1,-2,2,male,English,no,yes  i understood all of them,fun hit  thank you,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
e756f0e0110839052c4b42d5f270dc247cd6cbde6d38e988d82c8ec1,7,[7510 disdain  AF25HAS split],0,11.2551,27.695,-1,-1,-3,-3,undefined,english,no,yes,,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
8a0a08c679f6f7f509d55a39fc91c7c60b0444791605c7aad72328a6,21,[7510 disdain jealousy AF25HAS steal],1,11.98091667,23.811,-1,-1,-3,-3,male,english,na,yes,ty,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
e06044a88d3a601690e9bc5cb4e2ab063b58a5ae434de190ccc6cd93,62,[7510 disdain jealousy AF25HAS split],0,8.529583333,22.964,0,-1,-1,-3,female,English,no,yes,not at this time,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
a1e0bf9ee5da19d4faf344c9540d96cf4709179a0b1d767a0eee2efc,52,[7510 appreciation jealousy AF25HAS steal],0,9.863883333,19.112,0,-1,2,-2,female,English ,no,Contempt,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
66c562b8a676495c7da17c133fb844335036f5f48f36c9be15929892,4,[7510 disdain jealousy AF25HAS steal],1,13.69728333,25.962,-1,1,-3,3,male,ENGLISH,NO,I UNDERSTOOD ALL  I GUESS CONTEMPT IS THE LEAST,ALL WAS GOOD,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
616bdf793f68830f41a7eae7447b4fe9c36a9e4d94255339a347eeb7,65,[7510 satisfaction jealousy AF25HAS split],0,9.047866667,11.323,1,0,-2,-1,male,English,,Respect,,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
4e873bffd4aa7fd98a7273dd9f7a00542e2d02b7f8028500986a5516,27,[7510 disdain jealousy AF25HAS steal],1,13.44758333,28.811,1,-1,1,-2,female,English,no,Yes  I was least familiar with contempt but I know what it means.,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
495f0f5dc44910b8a2371b32434f3e428733ce9fc93be54f224ed83e,17,[7510 disdain jealousy AF25HAS steal],1,14.0421,36.27,0,-1,1,1,female,English,no,I understood and was very familiar with all the emotion labels equally.,n/a,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
f3db7b6f980fbc80869fe20b07a52dca3e339a380d7382f26e43f1f6,39,[7510 disdain jealousy AF25HAS steal],1,12.4392,23.509,-1,-1,-3,-3,undefined,English,,Yes,,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
a36b911125c8092386191e3b21bf73e5f7fa81df9afb84117bf57cb1,25,[7510 disdain jealousy AF25HAS steal],1,14.0012,26.883,0,-1,2,-3,undefined,English,,I understood them all.,Everything was fine.,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
1103c704bed03219e338924c32c7b9d45b6fe724b174a2b4aab1910e,16,[7510 disdain jealousy AF25HAS steal],1,14.4302,28.636,0,1,2,1,male,English,Nope,Yes,All good,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
f77b00abc7b079b7bceb2638e3557c69038dcd48426a11d070e98564,45,[7510 disdain jealousy AF25HAS steal],1,12.51283333,15.257,-1,-1,-1,-2,male,Engish,No,Yes,Great hit,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
54975a5f010649b3095bc451f81cb7b80b4cdc14b690b68a510a8a9b,78,[7510 disdain jealousy AF25HAS steal],1,8.76865,13.725,-1,-1,-2,-3,female,English,no,yes,,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
859d2b1dbd938d9dba95f69a5bdceeccff1514f3a093a1def0ee20b9,73,[7510 disdain jealousy AF25HAS steal],1,9.883016667,20.876,1,1,3,3,female,English,no,Yes  I was familiar with all of the emotions.,N/A,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
e6a1ce417a9d9d80f8f17f62743eafed9903f99a457d90f7fa07917f,50,[7510 disdain jealousy AF25HAS steal],1,13.78401667,23.807,-1,-1,-2,-2,male,English,No,Yes,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
912d6d35f34488473277252bbbf79856f8e92af82838913b03696b4c,75,[7510 disdain jealousy AF25HAS steal],1,10.17111667,21.343,0,0,-2,-2,male,English,No.,I understood everything.,Thanks  good HIT,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
013a7d135763e05230c89a98247f3cb0ddb0287fe9aab0d98b94d022,47,[7510 disdain jealousy AF25HAS steal],1,16.30168333,25.048,0,1,-2,-2,female,English,no,understood all,are you really not gonna show the end of that video?  so evil lol,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
69cc29b34164bd3587c9b96e9ad2fc6d36a6dd273ba168b8ffd305fe,31,[7510 disdain jealousy AF25HAS steal],1,18.23766667,21.922,0,-1,-1,-1,male,English,No,Yes,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
178657015a00901e46551f0fb11c77a5ad92e6cc00dfcf44d2a3bf91,84,[7510 disdain jealousy AF25HAS steal],1,11.33668333,24.971,-1,-1,-1,2,female,English,no,yes,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
970214d2e45334b8a08a90be94f5f773034037730a669ffef64706ba,63,[7510 disdain jealousy AF25HAS steal],1,15.2763,47.051,-1,-1,-2,-3,female,English,no,yes,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
3f6f2b6e708480389761c1b22ea0f08d2f7ea7e4ade00dc13a4fc196,60,[7510 disdain jealousy AF25HAS split],0,16.38663333,30.285,-1,1,-3,3,male,English,no,Yes,,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
8ec17d135051dd41916a76b259b9f82989559e560d70a12924881d49,100,[7510 disdain jealousy AF25HAS steal],1,7.03225,17.453,-1,-1,-2,-2,male,English,No,Yes. None.,No,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
ac6a039dd892028be8c72402fd8acd092c2fb5a0277c4a2007c898b3,61,[7510 disdain jealousy AF25HAS steal],1,18.2188,36.008,-1,-1,-1,2,female,English,No,Yes,No,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
534fdb79fee88bdcdccdd732cd57c3e67bd890fa29c2bfa1ef96ec14,74,[7510 disdain jealousy AF25HAS steal],1,16.32686667,20.93,-1,-1,-1,-2,female,Japanese,No.,Yes. I-m least familiar with contempt.,No comment.,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
305ae6aa21439c01628f3e4314a8ff39b6799f6599c06489c9c4a4df,97,[7510 disdain jealousy AF25HAS steal],1,12.08126667,19.432,-1,-1,2,-3,male,english,no,yes,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
a070a0cbef7823b61c50bd36d96ad06937248386f0e55bd0f018555b,91,[7510 disdain jealousy AF25HAS steal],1,14.21375,27.931,-1,-1,1,-1,female,English,no,yes  familiar with all,N/A,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
1b9a9b7208413dd4af307d51fa27f3bf79a77f60177e8b714c2f8a74,101,[7510 satisfaction jealousy AF25HAS steal],0,9.445266667,20.978,-1,-1,-1,-1,male,English,None,Yes,none,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
b785fc4cb21527837fcdff5c495371e3c1fd7afc3b8feb9e3d6ac77b,96,[7510 disdain jealousy AF25HAS steal],1,13.34965,31.663,0,-1,2,-1,female,English,no,yes  none,none,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
f1d52a9565db09d997a84b9bfd3c0ff1ee9fe8322ada9e1d4ed4e433,93,[7510 disdain jealousy AF25HAS steal],1,14.42468333,34.472,0,-1,1,-2,male,English,No.,Yes  I understood.,No problems.,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
29a163f18cdf091b02dac958d1aab232156473da049b52d5984a0587,81,[7510 disdain jealousy AF25HAS steal],1,17.4539,28.834,0,-1,2,2,male,English,no,yes,great hit loved that game,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
8511660da17197efc8e978211f3ecd0138544e988415028f4477e116,121,[7510 disdain jealousy AF25HAS split],0,6.171983333,9.457,1,-1,2,-1,male,English,no,yes,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
edc5e8be939ed9bb035afa4c9550d9f5d38ca9ad5890645b863e7e46,94,[7510 disdain jealousy AF25HAS steal],1,15.6252,39.434,-1,-1,-1,-1,female,English,No,Yes,,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
cccd9273424869c9bc1ae751030f73efce6fe2c8f0d00c48ab623180,110,[7510 disdain jealousy AF25HAS steal],1,13.19196667,20.521,-1,-1,1,-2,male,English.,I do not.,I understood all of them.,Fun Hit.,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
31450b76ce485f164ec0dcbc313a2c11ecb8cc1171d3a7ca409fa952,89,[7510 disdain jealousy AF25HAS steal],1,21.25856667,54.106,-1,-1,-1,-2,male,English,No.,I understood them all.,Interesting study. Best of luck in your research.,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
ee67cd17d00fc8c86a561c37f719efa022f24f7891636cf521e135fc,115,[7510 disdain jealousy AF25HAS split],0,5.682216667,8.459,1,1,3,3,female,English,no,yes,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
2271f8724fcbcde0f343e36594092afe66f0862e30249bf3c85bb8e8,62,[7510 disdain jealousy AF25HAS steal],1,18.25956667,32.131,-1,-1,-3,-3,female,English,no,I understood all of them,no,7.13,3N3WJQXELTQR0VAVWQ76DWV2YQM2LM,0,
